k,statistic,draw,value
3,median,1361,0.0
3,median,1362,0.0
3,median,1363,0.0
3,median,1364,0.0
3,median,1365,0.0
3,median,1366,0.0
3,median,1367,0.0
3,median,1368,0.0
3,median,1369,0.0
3,median,1370,0.0
3,median,1371,0.0
3,median,1372,0.0
3,median,1373,0.0
3,median,1374,0.0
3,median,1375,0.0
3,median,1376,0.0
3,median,1377,0.0
3,median,1378,0.0
3,median,1379,0.0
3,median,1380,0.0
3,median,1381,0.0
3,median,1382,0.0
3,median,1383,0.0
3,median,1384,0.0
3,median,1385,0.0
3,median,1386,0.0
3,median,1387,0.0
3,median,1388,0.0
3,median,1389,0.0
3,median,1390,0.0
3,median,1391,0.0
3,median,1392,0.0
3,median,1393,0.0
3,median,1394,0.0
3,median,1395,0.0
3,median,1396,0.0
3,median,1397,0.0
3,median,1398,0.0
3,median,1399,0.0
3,median,1400,0.0
3,median,1401,0.0
3,median,1402,0.0
3,median,1403,0.0
3,median,1404,0.0
3,median,1405,0.0
3,median,1406,0.0
3,median,1407,0.0
3,median,1408,0.0
3,median,1409,0.0
3,median,1410,0.0
3,median,1411,0.0
3,median,1412,0.0
3,median,1413,0.0
3,median,1414,0.0
3,median,1415,0.0
3,median,1416,0.0
3,median,1417,0.0
3,median,1418,0.0
3,median,1419,0.0
3,median,1420,0.0
3,median,1421,0.0
3,median,1422,0.0
3,median,1423,0.0
3,median,1424,0.0
3,median,1425,0.0
3,median,1426,0.0
3,median,1427,0.0
3,median,1428,0.0
3,median,1429,0.0
3,median,1430,0.0
3,median,1431,0.0
3,median,1432,0.0
3,median,1433,0.0
3,median,1434,0.0
3,median,1435,0.0
3,median,1436,0.0
3,median,1437,0.0
3,median,1438,0.0
3,median,1439,0.0
3,median,1440,0.0
3,median,1441,0.0
3,median,1442,0.0
3,median,1443,0.0
3,median,1444,0.0
3,median,1445,0.0
3,median,1446,0.0
3,median,1447,0.0
3,median,1448,0.0
3,median,1449,0.0
3,median,1450,0.0
3,median,1451,0.0
3,median,1452,0.0
3,median,1453,0.0
3,median,1454,0.0
3,median,1455,0.0
3,median,1456,0.0
3,median,1457,0.0
3,median,1458,0.0
3,median,1459,0.0
3,median,1460,0.0
3,median,1461,0.0
3,median,1462,0.0
3,median,1463,0.0
3,median,1464,0.0
3,median,1465,0.0
3,median,1466,0.0
3,median,1467,0.0
3,median,1468,0.0
3,median,1469,0.0
3,median,1470,0.0
3,median,1471,0.0
3,median,1472,0.0
3,median,1473,0.0
3,median,1474,0.0
3,median,1475,0.0
3,median,1476,0.0
3,median,1477,0.0
3,median,1478,0.0
3,median,1479,0.0
3,median,1480,0.0
3,median,1481,0.0
3,median,1482,0.0
3,median,1483,0.0
3,median,1484,0.0
3,median,1485,0.0
3,median,1486,0.0
3,median,1487,0.0
3,median,1488,0.0
3,median,1489,0.0
3,median,1490,0.0
3,median,1491,0.0
3,median,1492,0.0
3,median,1493,0.0
3,median,1494,0.0
3,median,1495,0.0
3,median,1496,0.0
3,median,1497,0.0
3,median,1498,0.0
3,median,1499,0.0
3,median,1500,0.0
3,median,1501,0.0
3,median,1502,0.0
3,median,1503,0.0
3,median,1504,0.0
3,median,1505,0.0
3,median,1506,0.0
3,median,1507,0.0
3,median,1508,0.0
3,median,1509,0.0
3,median,1510,0.0
3,median,1511,0.0
3,median,1512,0.0
3,median,1513,0.0
3,median,1514,0.0
3,median,1515,0.0
3,median,1516,0.0
3,median,1517,0.0
3,median,1518,0.0
3,median,1519,0.0
3,median,1520,0.0
3,median,1521,0.0
3,median,1522,0.0
3,median,1523,0.0
3,median,1524,0.0
3,median,1525,0.0
3,median,1526,0.0
3,median,1527,0.0
3,median,1528,0.0
3,median,1529,0.0
3,median,1530,0.0
3,median,1531,0.0
3,median,1532,0.0
3,median,1533,0.0
3,median,1534,0.0
3,median,1535,0.0
3,median,1536,0.0
3,median,1537,0.0
3,median,1538,0.0
3,median,1539,0.0
3,median,1540,0.0
3,median,1541,0.0
3,median,1542,0.0
3,median,1543,0.0
3,median,1544,0.0
3,median,1545,0.0
3,median,1546,0.0
3,median,1547,0.0
3,median,1548,0.0
3,median,1549,0.0
3,median,1550,0.0
3,median,1551,0.0
3,median,1552,0.0
3,median,1553,0.0
3,median,1554,0.0
3,median,1555,0.0
3,median,1556,0.0
3,median,1557,0.0
3,median,1558,0.0
3,median,1559,0.0
3,median,1560,0.0
3,median,1561,0.0
3,median,1562,0.0
3,median,1563,0.0
3,median,1564,0.0
3,median,1565,0.0
3,median,1566,0.0
3,median,1567,0.0
3,median,1568,0.0
3,median,1569,0.0
3,median,1570,0.0
3,median,1571,0.0
3,median,1572,0.0
3,median,1573,0.0
3,median,1574,0.0
3,median,1575,0.0
3,median,1576,0.0
3,median,1577,0.0
3,median,1578,0.0
3,median,1579,0.0
3,median,1580,0.0
3,median,1581,0.0
3,median,1582,0.0
3,median,1583,0.0
3,median,1584,0.0
3,median,1585,0.0
3,median,1586,0.0
3,median,1587,0.0
3,median,1588,0.0
3,median,1589,0.0
3,median,1590,0.0
3,median,1591,0.0
3,median,1592,0.0
3,median,1593,0.0
3,median,1594,0.0
3,median,1595,0.0
3,median,1596,0.0
3,median,1597,0.0
3,median,1598,0.0
3,median,1599,0.0
3,median,1600,0.0
3,median,1601,0.0
3,median,1602,0.0
3,median,1603,0.0
3,median,1604,0.0
3,median,1605,0.0
3,median,1606,0.0
3,median,1607,0.0
3,median,1608,0.0
3,median,1609,0.0
3,median,1610,0.0
3,median,1611,0.0
3,median,1612,0.0
3,median,1613,0.0
3,median,1614,0.0
3,median,1615,0.0
3,median,1616,0.0
3,median,1617,0.0
3,median,1618,0.0
3,median,1619,0.0
3,median,1620,0.0
3,median,1621,0.0
3,median,1622,0.0
3,median,1623,0.0
3,median,1624,0.0
3,median,1625,0.0
3,median,1626,0.0
3,median,1627,0.0
3,median,1628,0.0
3,median,1629,0.0
3,median,1630,0.0
3,median,1631,0.0
3,median,1632,0.0
3,median,1633,0.0
3,median,1634,0.0
3,median,1635,0.0
3,median,1636,0.0
3,median,1637,0.0
3,median,1638,0.0
3,median,1639,0.0
3,median,1640,0.0
3,median,1641,0.0
3,median,1642,0.0
3,median,1643,0.0
3,median,1644,0.0
3,median,1645,0.0
3,median,1646,0.0
3,median,1647,0.0
3,median,1648,0.0
3,median,1649,0.0
3,median,1650,0.0
3,median,1651,0.0
3,median,1652,0.0
3,median,1653,0.0
3,median,1654,0.0
3,median,1655,0.0
3,median,1656,0.0
3,median,1657,0.0
3,median,1658,0.0
3,median,1659,0.0
3,median,1660,0.0
3,median,1661,0.0
3,median,1662,0.0
3,median,1663,0.0
3,median,1664,0.0
3,median,1665,0.0
3,median,1666,0.0
3,median,1667,0.0
3,median,1668,0.0
3,median,1669,0.0
3,median,1670,0.0
3,median,1671,0.0
3,median,1672,0.0
3,median,1673,0.0
3,median,1674,0.0
3,median,1675,0.0
3,median,1676,0.0
3,median,1677,0.0
3,median,1678,0.0
3,median,1679,0.0
3,median,1680,0.0
3,median,1681,0.0
3,median,1682,0.0
3,median,1683,0.0
3,median,1684,0.0
3,median,1685,0.0
3,median,1686,0.0
3,median,1687,0.0
3,median,1688,0.0
3,median,1689,0.0
3,median,1690,0.0
3,median,1691,0.0
3,median,1692,0.0
3,median,1693,0.0
3,median,1694,0.0
3,median,1695,0.0
3,median,1696,0.0
3,median,1697,0.0
3,median,1698,0.0
3,median,1699,0.0
3,median,1700,0.0
3,median,1701,0.0
3,median,1702,0.0
3,median,1703,0.0
3,median,1704,0.0
3,median,1705,0.0
3,median,1706,0.0
3,median,1707,0.0
3,median,1708,0.0
3,median,1709,0.0
3,median,1710,0.0
3,median,1711,0.0
3,median,1712,0.0
3,median,1713,0.0
3,median,1714,0.0
3,median,1715,0.0
3,median,1716,0.0
3,median,1717,0.0
3,median,1718,0.0
3,median,1719,0.0
3,median,1720,0.0
3,median,1721,0.0
3,median,1722,0.0
3,median,1723,0.0
3,median,1724,0.0
3,median,1725,0.0
3,median,1726,0.0
3,median,1727,0.0
3,median,1728,0.0
3,median,1729,0.0
3,median,1730,0.0
3,median,1731,0.0
3,median,1732,0.0
3,median,1733,0.0
3,median,1734,0.0
3,median,1735,0.0
3,median,1736,0.0
3,median,1737,0.0
3,median,1738,0.0
3,median,1739,0.0
3,median,1740,0.0
3,median,1741,0.0
3,median,1742,0.0
3,median,1743,0.0
3,median,1744,0.0
3,median,1745,0.0
3,median,1746,0.0
3,median,1747,0.0
3,median,1748,0.0
3,median,1749,0.0
3,median,1750,0.0
3,median,1751,0.0
3,median,1752,0.0
3,median,1753,0.0
3,median,1754,0.0
3,median,1755,0.0
3,median,1756,0.0
3,median,1757,0.0
3,median,1758,0.0
3,median,1759,0.0
3,median,1760,0.0
3,median,1761,0.0
3,median,1762,0.0
3,median,1763,0.0
3,median,1764,0.0
3,median,1765,0.0
3,median,1766,0.0
3,median,1767,0.0
3,median,1768,0.0
3,median,1769,0.0
3,median,1770,0.0
3,median,1771,0.0
3,median,1772,0.0
3,median,1773,0.0
3,median,1774,0.0
3,median,1775,0.0
3,median,1776,0.0
3,median,1777,0.0
3,median,1778,0.0
3,median,1779,0.0
3,median,1780,0.0
3,median,1781,0.0
3,median,1782,0.0
3,median,1783,0.0
3,median,1784,0.0
3,median,1785,0.0
3,median,1786,0.0
3,median,1787,0.0
3,median,1788,0.0
3,median,1789,0.0
3,median,1790,0.0
3,median,1791,0.0
3,median,1792,0.0
3,median,1793,0.0
3,median,1794,0.0
3,median,1795,0.0
3,median,1796,0.0
3,median,1797,0.0
3,median,1798,0.0
3,median,1799,0.0
3,median,1800,0.0
3,median,1801,0.0
3,median,1802,0.0
3,median,1803,0.0
3,median,1804,0.0
3,median,1805,0.0
3,median,1806,0.0
3,median,1807,0.0
3,median,1808,0.0
3,median,1809,0.0
3,median,1810,0.0
3,median,1811,0.0
3,median,1812,0.0
3,median,1813,0.0
3,median,1814,0.0
3,median,1815,0.0
3,median,1816,0.0
3,median,1817,0.0
3,median,1818,0.0
3,median,1819,0.0
3,median,1820,0.0
3,median,1821,0.0
3,median,1822,0.0
3,median,1823,0.0
3,median,1824,0.0
3,median,1825,0.0
3,median,1826,0.0
3,median,1827,0.0
3,median,1828,0.0
3,median,1829,0.0
3,median,1830,0.0
3,median,1831,0.0
3,median,1832,0.0
3,median,1833,0.0
3,median,1834,0.0
3,median,1835,0.0
3,median,1836,0.0
3,median,1837,0.0
3,median,1838,0.0
3,median,1839,0.0
3,median,1840,0.0
3,median,1841,0.0
3,median,1842,0.0
3,median,1843,0.0
3,median,1844,0.0
3,median,1845,0.0
3,median,1846,0.0
3,median,1847,0.0
3,median,1848,0.0
3,median,1849,0.0
3,median,1850,0.0
3,median,1851,0.0
3,median,1852,0.0
3,median,1853,0.0
3,median,1854,0.0
3,median,1855,0.0
3,median,1856,0.0
3,median,1857,0.0
3,median,1858,0.0
3,median,1859,0.0
3,median,1860,0.0
3,median,1861,0.0
3,median,1862,0.0
3,median,1863,0.0
3,median,1864,0.0
3,median,1865,0.0
3,median,1866,0.0
3,median,1867,0.0
3,median,1868,0.0
3,median,1869,0.0
3,median,1870,0.0
3,median,1871,0.0
3,median,1872,0.0
3,median,1873,0.0
3,median,1874,0.0
3,median,1875,0.0
3,median,1876,0.0
3,median,1877,0.0
3,median,1878,0.0
3,median,1879,0.0
3,median,1880,0.0
3,median,1881,0.0
3,median,1882,0.0
3,median,1883,0.0
3,median,1884,0.0
3,median,1885,0.0
3,median,1886,0.0
3,median,1887,0.0
3,median,1888,0.0
3,median,1889,0.0
3,median,1890,0.0
3,median,1891,0.0
3,median,1892,0.0
3,median,1893,0.0
3,median,1894,0.0
3,median,1895,0.0
3,median,1896,0.0
3,median,1897,0.0
3,median,1898,0.0
3,median,1899,0.0
3,median,1900,0.0
3,median,1901,0.0
3,median,1902,0.0
3,median,1903,0.0
3,median,1904,0.0
3,median,1905,0.0
3,median,1906,0.0
3,median,1907,0.0
3,median,1908,0.0
3,median,1909,0.0
3,median,1910,0.0
3,median,1911,0.0
3,median,1912,0.0
3,median,1913,0.0
3,median,1914,0.0
3,median,1915,0.0
3,median,1916,0.0
3,median,1917,0.0
3,median,1918,0.0
3,median,1919,0.0
3,median,1920,0.0
3,median,1921,0.0
3,median,1922,0.0
3,median,1923,0.0
3,median,1924,0.0
3,median,1925,0.0
3,median,1926,0.0
3,median,1927,0.0
3,median,1928,0.0
3,median,1929,0.0
3,median,1930,0.0
3,median,1931,0.0
3,median,1932,0.0
3,median,1933,0.0
3,median,1934,0.0
3,median,1935,0.0
3,median,1936,0.0
3,median,1937,0.0
3,median,1938,0.0
3,median,1939,0.0
3,median,1940,0.0
3,median,1941,0.0
3,median,1942,0.0
3,median,1943,0.0
3,median,1944,0.0
3,median,1945,0.0
3,median,1946,0.0
3,median,1947,0.0
3,median,1948,0.0
3,median,1949,0.0
3,median,1950,0.0
3,median,1951,0.0
3,median,1952,0.0
3,median,1953,0.0
3,median,1954,0.0
3,median,1955,0.0
3,median,1956,0.0
3,median,1957,0.0
3,median,1958,0.0
3,median,1959,0.0
3,median,1960,0.0
3,median,1961,0.0
3,median,1962,0.0
3,median,1963,0.0
3,median,1964,0.0
3,median,1965,0.0
3,median,1966,0.0
3,median,1967,0.0
3,median,1968,0.0
3,median,1969,0.0
3,median,1970,0.0
3,median,1971,0.0
3,median,1972,0.0
3,median,1973,0.0
3,median,1974,0.0
3,median,1975,0.0
3,median,1976,0.0
3,median,1977,0.0
3,median,1978,0.0
3,median,1979,0.0
3,median,1980,0.0
3,median,1981,0.0
3,median,1982,0.0
3,median,1983,0.0
3,median,1984,0.0
3,median,1985,0.0
3,median,1986,0.0
3,median,1987,0.0
3,median,1988,0.0
3,median,1989,0.0
3,median,1990,0.0
3,median,1991,0.0
3,median,1992,0.0
3,median,1993,0.0
3,median,1994,0.0
3,median,1995,0.0
3,median,1996,0.0
3,median,1997,0.0
3,median,1998,0.0
3,median,1999,0.0
3,mean,0,0.014814814814814814
3,mean,1,0.014814814814814814
3,mean,2,0.0
3,mean,3,0.014814814814814814
3,mean,4,0.007407407407407407
3,mean,5,0.007407407407407407
3,mean,6,0.018518518518518517
3,mean,7,0.011111111111111112
3,mean,8,0.0037037037037037034
3,mean,9,0.029629629629629627
3,mean,10,0.007407407407407407
3,mean,11,0.018518518518518517
3,mean,12,0.011111111111111112
3,mean,13,0.007407407407407407
3,mean,14,0.014814814814814814
3,mean,15,0.029629629629629627
3,mean,16,0.0
3,mean,17,0.0037037037037037034
3,mean,18,0.007407407407407407
3,mean,19,0.0037037037037037034
3,mean,20,0.018518518518518517
3,mean,21,0.0
3,mean,22,0.007407407407407407
3,mean,23,0.0
3,mean,24,0.018518518518518517
3,mean,25,0.029629629629629627
3,mean,26,0.0037037037037037034
3,mean,27,0.014814814814814814
3,mean,28,0.029629629629629627
3,mean,29,0.02592592592592592
3,mean,30,0.011111111111111112
3,mean,31,0.011111111111111112
3,mean,32,0.0037037037037037034
3,mean,33,0.02222222222222222
3,mean,34,0.014814814814814814
3,mean,35,0.0037037037037037034
3,mean,36,0.007407407407407407
3,mean,37,0.02222222222222222
3,mean,38,0.018518518518518517
3,mean,39,0.029629629629629627
3,mean,40,0.029629629629629627
3,mean,41,0.0037037037037037034
3,mean,42,0.014814814814814814
3,mean,43,0.007407407407407407
3,mean,44,0.014814814814814814
3,mean,45,0.007407407407407407
3,mean,46,0.018518518518518517
3,mean,47,0.029629629629629627
3,mean,48,0.014814814814814814
3,mean,49,0.02222222222222222
3,mean,50,0.011111111111111112
3,mean,51,0.011111111111111112
3,mean,52,0.018518518518518517
3,mean,53,0.0
3,mean,54,0.02222222222222222
3,mean,55,0.02222222222222222
3,mean,56,0.014814814814814814
3,mean,57,0.0037037037037037034
3,mean,58,0.011111111111111112
3,mean,59,0.014814814814814814
3,mean,60,0.011111111111111112
3,mean,61,0.03333333333333333
3,mean,62,0.018518518518518517
3,mean,63,0.011111111111111112
3,mean,64,0.02222222222222222
3,mean,65,0.014814814814814814
3,mean,66,0.0
3,mean,67,0.0037037037037037034
3,mean,68,0.0
3,mean,69,0.02592592592592592
3,mean,70,0.02592592592592592
3,mean,71,0.018518518518518517
3,mean,72,0.029629629629629627
3,mean,73,0.0037037037037037034
3,mean,74,0.0037037037037037034
3,mean,75,0.014814814814814814
3,mean,76,0.018518518518518517
3,mean,77,0.011111111111111112
3,mean,78,0.007407407407407407
3,mean,79,0.0
3,mean,80,0.0037037037037037034
3,mean,81,0.018518518518518517
3,mean,82,0.011111111111111112
3,mean,83,0.018518518518518517
3,mean,84,0.011111111111111112
3,mean,85,0.014814814814814814
3,mean,86,0.03703703703703704
3,mean,87,0.011111111111111112
3,mean,88,0.040740740740740744
3,mean,89,0.011111111111111112
3,mean,90,0.0037037037037037034
3,mean,91,0.007407407407407407
3,mean,92,0.014814814814814814
3,mean,93,0.014814814814814814
3,mean,94,0.011111111111111112
3,mean,95,0.014814814814814814
3,mean,96,0.02592592592592592
3,mean,97,0.007407407407407407
3,mean,98,0.03333333333333333
3,mean,99,0.018518518518518517
3,mean,100,0.0037037037037037034
3,mean,101,0.011111111111111112
3,mean,102,0.0037037037037037034
3,mean,103,0.0037037037037037034
3,mean,104,0.007407407407407407
3,mean,105,0.029629629629629627
3,mean,106,0.02592592592592592
3,mean,107,0.014814814814814814
3,mean,108,0.014814814814814814
3,mean,109,0.018518518518518517
3,mean,110,0.014814814814814814
3,mean,111,0.011111111111111112
3,mean,112,0.014814814814814814
3,mean,113,0.014814814814814814
3,mean,114,0.0037037037037037034
3,mean,115,0.011111111111111112
3,mean,116,0.014814814814814814
3,mean,117,0.02222222222222222
3,mean,118,0.014814814814814814
3,mean,119,0.011111111111111112
3,mean,120,0.018518518518518517
3,mean,121,0.011111111111111112
3,mean,122,0.007407407407407407
3,mean,123,0.011111111111111112
3,mean,124,0.02592592592592592
3,mean,125,0.018518518518518517
3,mean,126,0.011111111111111112
3,mean,127,0.007407407407407407
3,mean,128,0.007407407407407407
3,mean,129,0.007407407407407407
3,mean,130,0.014814814814814814
3,mean,131,0.018518518518518517
3,mean,132,0.007407407407407407
3,mean,133,0.011111111111111112
3,mean,134,0.018518518518518517
3,mean,135,0.014814814814814814
3,mean,136,0.029629629629629627
3,mean,137,0.0037037037037037034
3,mean,138,0.011111111111111112
3,mean,139,0.011111111111111112
3,mean,140,0.007407407407407407
3,mean,141,0.014814814814814814
3,mean,142,0.014814814814814814
3,mean,143,0.0037037037037037034
3,mean,144,0.02222222222222222
3,mean,145,0.014814814814814814
3,mean,146,0.0037037037037037034
3,mean,147,0.02222222222222222
3,mean,148,0.011111111111111112
3,mean,149,0.03333333333333333
3,mean,150,0.014814814814814814
3,mean,151,0.011111111111111112
3,mean,152,0.007407407407407407
3,mean,153,0.018518518518518517
3,mean,154,0.007407407407407407
3,mean,155,0.018518518518518517
3,mean,156,0.007407407407407407
3,mean,157,0.014814814814814814
3,mean,158,0.02222222222222222
3,mean,159,0.0037037037037037034
3,mean,160,0.011111111111111112
3,mean,161,0.018518518518518517
3,mean,162,0.011111111111111112
3,mean,163,0.03333333333333333
3,mean,164,0.014814814814814814
3,mean,165,0.014814814814814814
3,mean,166,0.007407407407407407
3,mean,167,0.007407407407407407
3,mean,168,0.007407407407407407
3,mean,169,0.018518518518518517
3,mean,170,0.02222222222222222
3,mean,171,0.018518518518518517
3,mean,172,0.007407407407407407
3,mean,173,0.011111111111111112
3,mean,174,0.0037037037037037034
3,mean,175,0.007407407407407407
3,mean,176,0.007407407407407407
3,mean,177,0.0037037037037037034
3,mean,178,0.011111111111111112
3,mean,179,0.0
3,mean,180,0.03703703703703704
3,mean,181,0.02222222222222222
3,mean,182,0.02592592592592592
3,mean,183,0.014814814814814814
3,mean,184,0.014814814814814814
3,mean,185,0.044444444444444446
3,mean,186,0.018518518518518517
3,mean,187,0.018518518518518517
3,mean,188,0.0037037037037037034
3,mean,189,0.014814814814814814
3,mean,190,0.0
3,mean,191,0.011111111111111112
3,mean,192,0.02222222222222222
3,mean,193,0.014814814814814814
3,mean,194,0.018518518518518517
3,mean,195,0.014814814814814814
3,mean,196,0.014814814814814814
3,mean,197,0.007407407407407407
3,mean,198,0.007407407407407407
3,mean,199,0.0037037037037037034
3,mean,200,0.018518518518518517
3,mean,201,0.011111111111111112
3,mean,202,0.011111111111111112
3,mean,203,0.02592592592592592
3,mean,204,0.02222222222222222
3,mean,205,0.0037037037037037034
3,mean,206,0.029629629629629627
3,mean,207,0.02222222222222222
3,mean,208,0.007407407407407407
3,mean,209,0.007407407407407407
3,mean,210,0.007407407407407407
3,mean,211,0.011111111111111112
3,mean,212,0.03703703703703704
3,mean,213,0.007407407407407407
3,mean,214,0.014814814814814814
3,mean,215,0.011111111111111112
3,mean,216,0.018518518518518517
3,mean,217,0.018518518518518517
3,mean,218,0.02592592592592592
3,mean,219,0.029629629629629627
3,mean,220,0.02592592592592592
3,mean,221,0.018518518518518517
3,mean,222,0.014814814814814814
3,mean,223,0.011111111111111112
3,mean,224,0.011111111111111112
3,mean,225,0.018518518518518517
3,mean,226,0.0037037037037037034
3,mean,227,0.011111111111111112
3,mean,228,0.011111111111111112
3,mean,229,0.011111111111111112
3,mean,230,0.0037037037037037034
3,mean,231,0.018518518518518517
3,mean,232,0.007407407407407407
3,mean,233,0.0037037037037037034
3,mean,234,0.011111111111111112
3,mean,235,0.011111111111111112
3,mean,236,0.011111111111111112
3,mean,237,0.02222222222222222
3,mean,238,0.0
3,mean,239,0.007407407407407407
3,mean,240,0.014814814814814814
3,mean,241,0.0037037037037037034
3,mean,242,0.014814814814814814
3,mean,243,0.02222222222222222
3,mean,244,0.018518518518518517
3,mean,245,0.02592592592592592
3,mean,246,0.011111111111111112
3,mean,247,0.011111111111111112
3,mean,248,0.014814814814814814
3,mean,249,0.007407407407407407
3,mean,250,0.018518518518518517
3,mean,251,0.011111111111111112
3,mean,252,0.007407407407407407
3,mean,253,0.014814814814814814
3,mean,254,0.029629629629629627
